conv_id,n_turns,input_length_mean,output_length_mean,input_length_total,output_length_total,total_length,channel_mode
0692053e-5f27-450f-ac2a-a441a2537384,4,29.75,480.0,119,1920,2039,1
e9c90186-9baa-44cb-9e30-602f993b15cf,3,62.666666666666664,305.6666666666667,188,917,1105,2
8F186A30-A112-493C-ADC4-31A2B340FC4C,3,34.333333333333336,577.3333333333334,103,1732,1835,1
767276ca-a7b2-4ea2-b683-dc5fbb217be9,1,54.0,329.0,54,329,383,1
2F4F65E6-9B42-465C-9A64-5D98A06D4439,3,63.333333333333336,429.6666666666667,190,1289,1479,1
74d73f3b-5212-4d67-8dce-8bb1426c2bf4,1,36.0,370.0,36,370,406,1
8AFE4BB9-D02E-4ACF-80B6-4CA42DC2AEAA,5,29.2,599.2,146,2996,3142,1
fc354e44ef2b7c19889f476952ad49bd,6,48.166666666666664,398.0,289,2388,2677,1
155A528C-FB52-4860-9E91-32E40678CBB7,1,83.0,552.0,83,552,635,1
70A46D31-B7D6-4753-91EC-4E6391EE0377,3,33.0,437.3333333333333,99,1312,1411,1
ace7053d-8877-4aa8-972e-0b4566818652,1,59.0,563.0,59,563,622,1
e46a2fa1-2d08-4d70-a90f-a22ef4dbd217,3,28.666666666666668,360.6666666666667,86,1082,1168,1
b2693a19-2295-4486-a54a-4939f0028115,1,59.0,633.0,59,633,692,1
1c89ec0d-a0fc-4efd-8317-0fed0ea8adcb,1,44.0,530.0,44,530,574,1
d9a9eec0-efc5-4803-8473-5744003cfca8,1,102.0,370.0,102,370,472,1
60D5DEE6-7032-4AA3-B288-A0353B90FF75,3,16.333333333333332,688.3333333333334,49,2065,2114,1
eb8946dd-a7d0-45d7-b2da-2ebdd26403e4,3,29.666666666666668,288.6666666666667,89,866,955,1
64E65E15-9E4A-4688-A97E-7EC2B4602582,7,67.28571428571429,182.28571428571428,471,1276,1747,2
6a161017-1c1e-447f-9fb7-f1ac7fb1d150,1,18.0,693.0,18,693,711,1
8D18DF70-E048-4F16-85B8-11943A2F5C5F,3,33.666666666666664,588.6666666666666,101,1766,1867,1
a60a8902-2a09-406c-ac92-69ada03a5c56,3,21.666666666666668,279.0,65,837,902,1
218DBB4A-28BE-42E8-AE39-D0991C47686E,1,19.0,854.0,19,854,873,1
A1F155A8-620D-456C-9EFD-356BE205FC97,1,40.0,221.0,40,221,261,1
bf424ed5-ca83-4e5c-97e3-fe064473576b,1,39.0,303.0,39,303,342,1
006e470b-2fda-4874-9271-ba7c91ac2edf,1,63.0,408.0,63,408,471,1
2bd813f3-a6d7-43f8-a4eb-a6304b83d122,1,84.0,630.0,84,630,714,1
1B4FC0C5-B512-4AE9-8F91-61B30A9628AA,1,42.0,715.0,42,715,757,1
abee7efe-4654-4221-9114-5ebe22942906,1,38.0,410.0,38,410,448,1
e9b7b3cd-1549-4f69-bf23-9c116f9f39d0,1,25.0,571.0,25,571,596,1
78fc6c98-bf1c-4fbc-be15-1e19ea82a279,4,21.5,477.75,86,1911,1997,1
8E54871B-ED6E-4BE8-A634-A89DB8D66D13,1,11.0,258.0,11,258,269,1
ECC73DDC-4F09-4CDF-9837-2E99BD8CF263,1,35.0,294.0,35,294,329,1
1ACA0744-D78B-4F39-BB52-A9055766B683,1,21.0,245.0,21,245,266,1
1da11c89-6235-4e25-9124-2440db4f0779,1,44.0,611.0,44,611,655,1
e61a6cb1-93aa-417b-9a83-62291fb6be1b,6,82.0,657.5,492,3945,4437,1
ADD786D6-FE87-4CEB-A5ED-FF42CE346E39,1,54.0,519.0,54,519,573,1
9171b5a0-40e0-4518-8635-6a2ab1a6945d,1,9.0,717.0,9,717,726,1
e8237cf7-04f4-4ded-9bde-5fe4b76d54c2,6,16.333333333333332,559.6666666666666,98,3358,3456,1
21239297-CBCB-4F90-8967-D7A54F8418EC,1,74.0,518.0,74,518,592,1
6d08fcd0-ef1c-419e-b80d-2188c47e82db,3,27.0,395.0,81,1185,1266,1
B1785A32-6170-40A4-AA06-4B1485580F69,1,23.0,493.0,23,493,516,1
A91A8AF9-6774-480B-82D8-8FCA8D76DCE2,1,22.0,439.0,22,439,461,1
2fbd6a3c-2efb-465c-8fc4-94712ddc5d22,1,53.0,366.0,53,366,419,1
8f4d52f4-64b9-47d0-9ad8-d332bc144206,1,36.0,403.0,36,403,439,1
613ad031-8b92-4807-bb1b-455d42926c51,1,40.0,535.0,40,535,575,1
75FF8674-260F-4C0D-AD98-8EF87629DCB2,1,47.0,332.0,47,332,379,1
2c3d050a-cb36-407d-acbf-491bfaede08f,3,82.33333333333333,456.0,247,1368,1615,1
0c006e29-637d-48c2-928c-90eeccf5507a,1,26.0,618.0,26,618,644,1
ECD2F692-9801-41B7-B336-52DE0AB65F4F,1,13.0,302.0,13,302,315,1
1eaffc20-1827-4c2a-9829-30bab731c8ca,1,56.0,720.0,56,720,776,1
CDB96C5E-8EE0-4D46-87C5-2396B5BB866A,1,37.0,531.0,37,531,568,1
8817297D-DF48-4AB1-9533-378A2A8C7F4C,1,118.0,551.0,118,551,669,1
a7b6f2ec-0028-441c-82d7-075fd899aed3,4,39.5,626.0,158,2504,2662,1
3bbf55cd-5075-4eed-b23b-04131c6b5d90,1,39.0,355.0,39,355,394,1
DCAB03C4-E842-48C9-8989-A49E30517591,1,42.0,287.0,42,287,329,1
B40F9AC1-AF11-4B7B-BB9D-D80D68844B6F,1,59.0,471.0,59,471,530,1
59e7494c-38f2-4945-b7a0-dadc60c05a49,4,53.75,483.75,215,1935,2150,1
13143FBE-B054-4AF6-A1CD-7AC6C9256475,4,37.75,353.75,151,1415,1566,1
236DC23C-AF46-48BC-8F47-FCB6C941D62C,1,77.0,429.0,77,429,506,1
073cb50f-9f19-455e-97f4-47c7bbb98d7b,1,28.0,607.0,28,607,635,1
a6b80b2a-e740-4f02-893c-26dcc63af224,1,46.0,361.0,46,361,407,1
706995CA-1D80-44F2-9A3C-CC450851899A,1,42.0,496.0,42,496,538,1
ED0AA084-AA8D-48F3-8C0D-64AE41EB440C,1,29.0,234.0,29,234,263,1
f063dfab-8f53-4c2a-b10b-e64a65f1d882,1,48.0,671.0,48,671,719,1
e30fbdc0-37c6-43aa-b33e-f2e1ba418fad,1,33.0,330.0,33,330,363,1
18ab341c-cc82-46af-83ec-ab7345fc54ef,1,68.0,822.0,68,822,890,1
6c888a27-832d-4ccf-b203-558b9967e02b,3,66.0,634.3333333333334,198,1903,2101,1
1c62b748-6972-4a80-833d-a5e2165b9ba4,1,45.0,407.0,45,407,452,2
B02B528C-019C-4339-8FE2-25488239652C,4,67.25,307.75,269,1231,1500,2
8eedcacd-9107-4d93-bfd4-a8a7723181fa,1,93.0,383.0,93,383,476,1
17916E0B-A54B-4840-9F9D-B24D8752D90C,5,39.4,322.0,197,1610,1807,1
759B43DE-E711-4671-BECA-0D04651B667E,4,47.5,498.75,190,1995,2185,1
d8980467-b7a4-4630-81a9-8d08514f27a6,6,36.833333333333336,672.0,221,4032,4253,1
57d8ad45-477c-4d1b-86be-cadf1523d382,1,36.0,417.0,36,417,453,1
52AE43CF-D15C-40E3-8D47-4E81C5F6B0F0,1,19.0,560.0,19,560,579,1
5c617e76-be18-47dd-9fd6-4419cd58fa69,1,42.0,410.0,42,410,452,1
60824a13-996a-4820-8c68-3d43d9269258,1,43.0,699.0,43,699,742,1
8d3f618c-5d32-4caf-bdcb-986095c6ab20,1,76.0,394.0,76,394,470,1
ef0507f8-08c4-48a0-8369-8828ef99b286,1,44.0,512.0,44,512,556,1
d20ab650-fe0f-415d-b031-dbce11d62e3e,1,16.0,629.0,16,629,645,1
A3EA0C3B-75F2-4C85-BBCA-854B53DD633D,1,43.0,405.0,43,405,448,1
BB23D206-7FB7-44EE-9294-83CD72742D33,1,25.0,407.0,25,407,432,1
8F42A5E9-A65B-4245-BF72-4B72B9800E53,1,45.0,541.0,45,541,586,1
E892D8B4-2B77-4A68-92A9-8F7263CF3A10,1,29.0,433.0,29,433,462,1
c576eab9-4979-488e-8046-9e6f26a15dc5,1,52.0,694.0,52,694,746,1
08D71051-976A-47F0-A7E1-B7084158F4B6,4,74.5,608.25,298,2433,2731,1
29D74CFF-DF93-4D19-AB66-5C6EBC96A018,1,45.0,520.0,45,520,565,1
197BE0B9-020D-4DDB-BB88-2FC0022597E1,1,35.0,360.0,35,360,395,1
2a03d296-cd17-4a18-9119-f0a9bbd64459,5,47.0,698.2,235,3491,3726,1
7D244D4B-7FAA-4D17-B57E-35761991CE91,3,26.0,395.3333333333333,78,1186,1264,1
9e2068fe-ab7c-42fa-bf81-aa1c285e1cd5,1,130.0,482.0,130,482,612,1
92717e10-436a-4e53-b29b-1285156515bb,1,19.0,588.0,19,588,607,1
6BE54338-9581-4651-B43A-DEE4B81EE09A,1,10.0,562.0,10,562,572,1
6e644136-d303-42ff-8865-5e1b3f0168fd,1,69.0,613.0,69,613,682,1
7b1eb5db-126e-4cab-9ec2-4912a1b65de5,1,82.0,604.0,82,604,686,1
83397F58-4398-4984-B7EA-80B84186CDAF,3,41.666666666666664,615.0,125,1845,1970,1
3A5F2C39-2D5D-4A2C-B21A-B9957493CBEE,1,36.0,139.0,36,139,175,1
27D57868-4812-431C-AD26-4B0A5F9FEEF2,3,28.333333333333332,608.6666666666666,85,1826,1911,1
13e3bfee-60ee-4035-bbbf-04600c995682,1,58.0,409.0,58,409,467,1
1e2f8b4c-5d1a-47bd-ab6b-b846ed95a90d,1,75.0,105.0,75,105,180,2
e4236ed3-99bd-4755-8033-b1f365d0b557,1,27.0,667.0,27,667,694,1
9554B08E-DC91-4588-B6E5-5E8D934C8052,3,36.666666666666664,429.0,110,1287,1397,1
AF9C8045-2192-454A-8D98-5D308A20EF3A,4,76.5,510.75,306,2043,2349,1
3ea9eaa1-e75e-4bd1-945c-05c86fdc2891,1,34.0,234.0,34,234,268,1
0300EBC9-227E-429E-A80B-C63102B8FA8F,1,44.0,534.0,44,534,578,1
42B090B7-4A45-493F-B14B-F4F63565432B,1,32.0,296.0,32,296,328,1
d1baac58-2042-4d86-b740-13699bc8e8ed,1,52.0,572.0,52,572,624,1
db8bee57-37fe-4854-b422-f1ae487b1e70,3,32.333333333333336,596.6666666666666,97,1790,1887,1
444E272A-AF46-4E69-A389-34457DF8B224,1,47.0,648.0,47,648,695,1
E26BC4E4-011A-4A1F-B3A6-367A79C787AC,1,36.0,464.0,36,464,500,1
37d5430b-8a9c-44ac-8090-b2973423b79d,3,20.666666666666668,216.33333333333334,62,649,711,1
87741F12-93A7-46FD-94F5-3F54904E0B19,1,53.0,348.0,53,348,401,1
128569fc-5b60-4915-a905-7f8a8d6a838d,1,25.0,498.0,25,498,523,1
46f4da02-84cf-4407-8ea8-20c5b0c11cd7,5,46.2,455.0,231,2275,2506,1
B16CD306-25DB-43A6-AD18-B109DCB5B97C,1,47.0,687.0,47,687,734,1
9b32e21d-17eb-494b-a78f-5aa626df597d,3,57.333333333333336,355.3333333333333,172,1066,1238,1
2AF7814F-DE66-4A86-BDA6-DEB0B8A0789F,1,149.0,324.0,149,324,473,1
481f2a70-0047-41c3-9111-08ded61a7c1c,1,42.0,404.0,42,404,446,1
9641f950-d49e-4407-be52-5a8b1ed03f99,3,42.333333333333336,619.3333333333334,127,1858,1985,1
d93214d3-e3c6-4a1b-a8eb-7ffcf19ccbdf,1,39.0,912.0,39,912,951,1
1D1EFB99-10B5-49B8-A814-8D4FBFDC6066,3,20.333333333333332,344.6666666666667,61,1034,1095,1
75db5f3a-0b54-45b7-9e5f-d14eeb30d53a,3,69.0,422.0,207,1266,1473,1
CCDC4BF8-E8F4-4A5C-AB64-1D4AC14B894B,1,59.0,237.0,59,237,296,2
EB82BE95-EF52-45D7-BE7E-118E199F0928,3,48.666666666666664,543.3333333333334,146,1630,1776,1
1C2EA78F-C2C8-48D4-9D12-AC14C263721C,1,17.0,539.0,17,539,556,1
187db54f-e572-4b09-ad98-299de553ee25,3,18.666666666666668,321.3333333333333,56,964,1020,1
8d14a6b8-8e45-4ccf-928a-7cdbd5dc43f2,1,16.0,599.0,16,599,615,1
55190EFB-91D1-4128-8C19-843EC8414A75,1,44.0,342.0,44,342,386,1
1D8B519B-D695-4F4E-80EB-ACF9967A38D1,1,20.0,593.0,20,593,613,1
808326E5-5C70-421C-BD03-4925A45476E0,1,34.0,306.0,34,306,340,1
7504a69d-2d55-4e04-9fd2-949217671b36,1,22.0,494.0,22,494,516,1
6019EB62-C21B-4321-A7F4-EF0944EBF915,5,75.2,442.4,376,2212,2588,1
9C725FED-CDE1-4AAF-8D76-D8928BEED617,1,26.0,693.0,26,693,719,1
1e9ccc37-f798-435b-b04f-cfe1ddc2ad41,1,151.0,565.0,151,565,716,1
90f7c826-8dd4-40fd-8d25-5ff554ac1331,3,40.666666666666664,527.3333333333334,122,1582,1704,1
e2f8ed91e659b6f0a77061bd24e51d81,3,46.333333333333336,641.3333333333334,139,1924,2063,1
86f9a719-3c2e-40bd-8a66-f6f247bf99ca,1,77.0,500.0,77,500,577,1
c24ecd2b-cd31-4b9f-bee8-414a15ba2838,1,20.0,944.0,20,944,964,1
EA269A0D-7FED-4870-A14C-921D7DB15EA1,3,57.333333333333336,507.6666666666667,172,1523,1695,1
1c92d9b8-9a68-4c54-ac68-67613487abc1,1,18.0,795.0,18,795,813,1
216f8160-2dc7-4d8d-b48f-eafae57d2fb6,3,57.666666666666664,695.0,173,2085,2258,1
8069efb4-b9c9-4f46-9a20-a5baac7c1e5e,5,47.6,734.6,238,3673,3911,1
a9882986-aafa-40e4-94fb-98ad2575d0c8,1,56.0,527.0,56,527,583,1
52DBCC1E-7DB3-4279-8297-6DFCFEF36122,1,46.0,422.0,46,422,468,1
C3703B94-1FB1-417F-91DD-AFB4CB414FEA,1,13.0,554.0,13,554,567,1
5dcc67a9-8dbe-49fd-9be7-4745a2438931,1,155.0,574.0,155,574,729,1
E4A64A9B-E15F-4538-9B1C-0BBE9A373B39,1,71.0,333.0,71,333,404,1
944fd68c-022b-4db2-a231-ce28f028227c,1,16.0,568.0,16,568,584,1
0CE2B9DE-B60B-4681-948B-AFFA6CE4E53D,1,47.0,387.0,47,387,434,1
A509AF6B-3F3C-4F4F-A145-B6D591788944,1,41.0,471.0,41,471,512,1
4375B440-6621-4AA2-A232-143A54717EC8,1,45.0,506.0,45,506,551,1
73DCADAA-E815-4677-801D-5A562BBAC847,1,81.0,597.0,81,597,678,1
6004a100-f11e-48cb-beff-a8e67f6dbbf8,1,14.0,303.0,14,303,317,1
c900a73b-0c5e-458e-9a9b-a025df896b68,1,45.0,298.0,45,298,343,1
eab3c316-87ee-4b7b-bfaf-33e3c0155641,1,55.0,334.0,55,334,389,1
83cbcf37-9678-46c2-8959-ddaa97a26156,3,34.333333333333336,358.6666666666667,103,1076,1179,1
5062a831-6e0d-4aed-bea1-b5305dc5ae80,1,40.0,546.0,40,546,586,1
cc4086ca-1149-486b-b293-9db7cb55393a,1,31.0,829.0,31,829,860,1
F7AE90DE-420C-4BA7-BA8A-BE892343EE87,3,18.333333333333332,508.6666666666667,55,1526,1581,1
a795d15b-961d-4d54-8239-788ac673a30b,1,58.0,498.0,58,498,556,1
6C21E50A-5126-4A54-8814-5CF1AA446708,3,48.0,608.6666666666666,144,1826,1970,1
6b011603-b965-4fd8-8057-943954f4c427,1,29.0,287.0,29,287,316,1
ED3389CF-41BE-4412-BB56-218C80A6FABA,1,15.0,680.0,15,680,695,1
a85fd5e6-b478-432f-beb4-4924fa6f484d,3,29.0,463.3333333333333,87,1390,1477,1
E3D19AAB-D938-4BBA-931E-6F1BE3E9D754,1,91.0,538.0,91,538,629,1
5E5F62B4-1291-42F9-850C-6351B4BF2A25,4,49.25,423.25,197,1693,1890,1
60D9614D-D718-4F62-9370-1FB7CA9B2C7F,3,22.666666666666668,427.6666666666667,68,1283,1351,1
6AB3567E-4EFD-47C2-BB73-FC3B675EC375,3,27.666666666666668,430.0,83,1290,1373,1
20C241A3-3C18-4813-BCCA-C7A9D0D2B879,1,31.0,428.0,31,428,459,1
1A930D52-49FD-4DCE-90B9-5CDC1328847F,3,35.666666666666664,770.3333333333334,107,2311,2418,1
b3388de4-9e2e-4830-8178-d790f88cfd13,1,40.0,394.0,40,394,434,1
4A6EED55-90ED-49AE-85D1-4AE400A8732E,1,20.0,740.0,20,740,760,1
d2bc8e1f-9e4c-4127-b106-7588b080360a,1,57.0,730.0,57,730,787,2
D092D67A-ECF2-4BB8-B0E8-81686217715D,4,33.5,687.5,134,2750,2884,1
4DB46F88-32B5-4886-93D2-2FA9DF48DEBD,1,74.0,671.0,74,671,745,1
18fe1407-d40e-4174-8495-23448cea0eca,1,21.0,627.0,21,627,648,1
FD40C883-1665-43F8-B639-42EA8074819F,1,20.0,235.0,20,235,255,1
8BEFD30A-0608-48AE-A3EA-35B1A32EEFE7,1,155.0,308.0,155,308,463,1
c6f94654-7b0c-43d4-b253-00328c563ba5,3,139.0,381.0,417,1143,1560,1
a2c3342d-73f2-46b0-a982-2a03b8eb11e7,1,23.0,715.0,23,715,738,1
7d173c47-432e-4da0-8247-ceaab7f12183,8,42.625,302.25,341,2418,2759,1
f4a260ed-fe5e-48d5-9552-fcbed4642ce7,3,77.66666666666667,633.6666666666666,233,1901,2134,1
194dc916-3854-4176-92a8-68fef36b9ebd,1,88.0,722.0,88,722,810,1
7b73972f-32d7-4120-bb5f-b512862af188,1,76.0,258.0,76,258,334,2
B8E562CC-1EBC-4E40-8EFF-A7E68B72C371,1,35.0,452.0,35,452,487,2
5FD63262-1809-42D0-BDFA-048FA80F246B,1,61.0,479.0,61,479,540,1
AE0C16C8-F35A-4C01-9311-DC50604D783A,1,18.0,276.0,18,276,294,1
B1F8BC8D-F20B-48A4-8210-28500AC074D3,1,41.0,320.0,41,320,361,1
cad8cb8c-dab0-468c-b18e-3608c20e0c56,3,32.0,373.3333333333333,96,1120,1216,1
096B8DF9-B0A1-4CD8-A425-10B6A1057527,1,107.0,687.0,107,687,794,1
C87B6915-F539-430F-9211-A86A60597E03,1,21.0,580.0,21,580,601,1
d94e2330-3136-4ebc-819b-7ad5ca9a351b,1,44.0,367.0,44,367,411,1
67da1a15-8095-4f9a-a6c2-5cd4dec5b2aa,1,39.0,882.0,39,882,921,1
0becaedc-428a-4386-afb9-f97c811e1b0e,1,77.0,335.0,77,335,412,1
2A4051FC-54D9-4252-B908-A301F14DC3C8,3,36.0,539.0,108,1617,1725,1
780781c19eafaf941a56a6a2b3e17b29,4,75.0,602.25,300,2409,2709,1
68DE691A-6E2E-4706-B7C0-4FB4BE5325B5,1,152.0,1009.0,152,1009,1161,1
5ed29eee-0168-4f1b-b590-c14963d11120,1,36.0,598.0,36,598,634,1
4c90c2ff-bc6e-435f-9b79-c916057f810a,3,17.0,497.3333333333333,51,1492,1543,1
7aa76b77-49aa-4aea-a779-f7e98e272150,1,25.0,315.0,25,315,340,1
325a77ce-82b9-4907-b9cd-4cf14e239148,1,90.0,489.0,90,489,579,1
988DF1BA-D0C7-4D39-812A-F396C7292F71,1,21.0,783.0,21,783,804,1
3576ed14-b49d-448b-abb2-80517b401838,1,36.0,426.0,36,426,462,1
00bfd13d-2f7c-4e75-b788-17fdecb3991f,1,35.0,565.0,35,565,600,1
4233AD4E-071F-47C7-89FB-837AA0DE1BA9,1,51.0,436.0,51,436,487,1
a47fc4c8-57e8-4cf9-baa5-739da590cbaf,1,111.0,450.0,111,450,561,1
FE095126-72E8-4F0E-B38E-C18C6E113F36,1,52.0,243.0,52,243,295,1
2FF8C645-2243-4811-8B86-3C3CE8B9FF1F,3,59.0,797.3333333333334,177,2392,2569,1
fb24e9b3-3487-4e95-a8be-34f6f3f0fba0,1,22.0,339.0,22,339,361,1
1EE7F61B-A2EB-4A9A-8FB8-F3C7F97A822D,1,34.0,415.0,34,415,449,1
01902563-3C2D-4848-9F00-54076FE880BE,4,73.5,542.25,294,2169,2463,1
9f7ecd5d-0bf0-4e42-ac91-4f5d5aa5af81,1,59.0,332.0,59,332,391,1
49c02101-2cad-4eb1-9561-8908471db0d5,4,55.25,313.5,221,1254,1475,1
BD123699-BEEB-4E7A-BD2D-D2698DE745BE,4,20.75,353.5,83,1414,1497,1
952e196b-b756-42c3-a24b-3464f1fd6999,5,39.4,476.0,197,2380,2577,1
733b13f6-44c0-44a4-b741-58ccbb37524b,3,49.0,683.6666666666666,147,2051,2198,1
59361E14-CE8A-4BBE-8DE1-F8CA29AADAAF,1,39.0,190.0,39,190,229,1
22923BB9-1F94-4663-8213-2CC9212CDEF2,1,33.0,423.0,33,423,456,1
8ae6e699-9d74-4ec6-8913-b76a0f01c00d,3,30.666666666666668,151.66666666666666,92,455,547,2
4D329B1A-33F4-4E0F-BE92-248377637B4F,1,36.0,265.0,36,265,301,1
21C8A942-1B95-4666-8814-0C52DDEC8E76,1,190.0,420.0,190,420,610,1
15D4D7A6-C898-4BDD-8162-6B57B6084AB3,3,70.66666666666667,649.0,212,1947,2159,1
0880F230-4326-4A91-8DFB-4EB701E8AA0D,1,24.0,465.0,24,465,489,1
0fdd7dc8-743c-4bae-95ae-b4f63f24d05d,1,69.0,499.0,69,499,568,1
16250c02-be71-4ca7-82b5-00d610b5d4d4,1,30.0,355.0,30,355,385,1
233dcbf3-78b8-42f4-8de7-cc7e0847d349,1,28.0,579.0,28,579,607,1
AE1735F4-B3DC-49AE-966F-2D5DD92CE4EA,3,28.333333333333332,591.6666666666666,85,1775,1860,1
f0ebfde4-f255-4752-8adc-ac7bcbe65b1a,3,21.0,518.6666666666666,63,1556,1619,1
563FFD04-D8D0-4E10-9F3A-2C867D9974AB,1,97.0,903.0,97,903,1000,1
044E3A72-D9FD-47F5-9BAA-8AD139249927,1,40.0,758.0,40,758,798,1
16D96654-DA34-4111-94C4-4366F259ADBE,1,44.0,736.0,44,736,780,1
CAB804B7-6F33-4854-B7EC-CE9816B8436F,3,38.333333333333336,544.6666666666666,115,1634,1749,1
57b6695b-f1bc-4832-b818-dc8fa4084aa4,5,53.4,170.0,267,850,1117,2
402a6ef9-2980-462a-a175-4bf0b7f92864,1,37.0,708.0,37,708,745,1
7c8cf275-9973-4300-8a9e-92852c512744,3,45.0,335.6666666666667,135,1007,1142,1
7b40ad25-cccf-4007-914e-233bab71593a,1,27.0,512.0,27,512,539,1
3AC8B2F2-8774-48EF-9832-6C4DB00CF8FC,1,36.0,752.0,36,752,788,1
925cfea4-a7dc-4984-beb4-e34afd6380f7,1,80.0,266.0,80,266,346,1
d34fdc11-7a05-4f27-a1df-5e76e06075cb,3,57.333333333333336,684.3333333333334,172,2053,2225,1
5e00995b-2ff3-4db5-b911-f25f4303a33e,1,78.0,490.0,78,490,568,1
4CA018A2-29E4-41BF-BF0B-57BC5B5318A1,3,47.333333333333336,452.3333333333333,142,1357,1499,1
F882B84B-C3B1-405C-982B-CDF615687386,3,35.0,365.3333333333333,105,1096,1201,1
D602CC55-D6C1-412B-A275-8222EF50806C,1,28.0,610.0,28,610,638,1
AD57D114-2D43-4A52-88CE-B5F352123570,1,46.0,232.0,46,232,278,1
4470D683-B639-4D9D-AC1C-03A26FDFC355,1,50.0,317.0,50,317,367,1
BACC2222-DF82-465D-BA64-9AB65A6E65CD,1,38.0,285.0,38,285,323,1
557ffc36-dd1f-4a33-83fc-63a26cbedbd5,3,44.666666666666664,208.33333333333334,134,625,759,2
8b2e8e7b-bbd5-44db-8d32-f3f00b8accbe,3,21.0,669.3333333333334,63,2008,2071,1
1520fec7-318d-4b4f-91b1-eb24e18504e2,1,40.0,286.0,40,286,326,1
ac9f28b8-b921-4d7d-8514-c5857e921f4d,3,47.0,431.0,141,1293,1434,1
C0D94752-54B9-4E3E-B2C1-357D7CCF9284,1,57.0,458.0,57,458,515,1
EF0C7442-9395-4C5D-A5DC-C6648894BD0E,3,21.0,532.6666666666666,63,1598,1661,1
6f611f7c-f72c-429a-b14d-58190354af41,3,58.666666666666664,367.0,176,1101,1277,1
F69FF91F-8AD2-48AF-9A31-F56E1BCE332C,1,20.0,524.0,20,524,544,1
7978bb44-3325-4b28-8f32-c2d961894a10,1,59.0,710.0,59,710,769,1
FE36ABE9-BF7D-4509-BD86-FAA1E1EEAAEB,1,27.0,546.0,27,546,573,1
7242CAD0-A79D-419D-8B6E-6DFB511511EE,3,45.333333333333336,380.0,136,1140,1276,1
737a8985-f613-42f8-88f5-f65bee361b1d,1,39.0,257.0,39,257,296,1
a2e46379-17ac-447d-a6eb-03750f3b0bca,3,32.0,353.3333333333333,96,1060,1156,1
56f69f5c-0176-4fe1-8be7-596cc224d3b7,1,134.0,725.0,134,725,859,1
D67CCA89-E936-4644-9921-65471FA69B91,3,19.666666666666668,844.3333333333334,59,2533,2592,1
ffaea168-8671-45d2-b43e-28dca3da931c,1,77.0,329.0,77,329,406,1
9178b3cc-736d-497b-a20b-22443ea1ede3,1,78.0,459.0,78,459,537,2
ab77553d-99a6-40ef-b8f7-9d7139b6658c,3,31.333333333333332,558.6666666666666,94,1676,1770,1
df1840e6-e1ad-4b38-a739-06294b4dd2da,1,34.0,328.0,34,328,362,1
05E1D90A-852F-43C1-B76E-5EEE4DA4D541,5,34.8,371.2,174,1856,2030,1
E2A2E339-02DF-490F-A5D8-8C3D16E58C42,1,50.0,194.0,50,194,244,1
1250c712-052d-4f82-b282-addfa4f67d27,1,29.0,565.0,29,565,594,1
ce28602a-2d0f-4722-8383-c0405cee8725,1,18.0,660.0,18,660,678,1
D3D264E8-78B0-4A69-BC56-F74B51C98D8B,1,43.0,265.0,43,265,308,1
dc77453b-4db7-4a4b-aedc-44658a9de653,1,29.0,350.0,29,350,379,1
D1EAB7B9-5204-483E-AAF6-2F66D864DA58,5,36.6,699.8,183,3499,3682,1
E0256707-C172-469C-B8AC-339E64ADA25A,1,45.0,742.0,45,742,787,1
582306c6-ab69-436b-8d8b-fd7a13a5d1a1,1,17.0,730.0,17,730,747,1
37091c72-a7bd-499b-b4d1-fef09568f1f6,1,71.0,427.0,71,427,498,1
b146ecba-9369-41ec-b00a-98d505819869,1,69.0,312.0,69,312,381,1
833b3a61-1e2d-40ca-b575-3a92f8fa6234,1,45.0,326.0,45,326,371,1
7c1e6a6a-812b-456a-906b-8ae64ebd4ca7,1,77.0,596.0,77,596,673,1
9b539703-c131-4f1f-a8c2-ab6cc51b1fdf,1,27.0,611.0,27,611,638,1
53498892-f27d-4aa3-a4e2-aafce57123dd,6,21.5,742.6666666666666,129,4456,4585,1
71531ac8-c9db-4197-af88-a6070effc118,1,75.0,351.0,75,351,426,1
28815eb8-5c6a-4d8b-8e94-69f05d464cb4,12,34.833333333333336,597.0,418,7164,7582,1
56c3a97d-391e-4ff0-9fc8-dfde55ce2df0,1,20.0,211.0,20,211,231,1
5229d10c-e43b-4c9a-b43b-9fdb7bdd51d0,1,70.0,533.0,70,533,603,1
358E3707-1D7E-411C-AED9-FD0615FD0A92,7,57.285714285714285,614.8571428571429,401,4304,4705,1
43efca2c-cca2-480b-a0f7-793e2c61d158,1,136.0,534.0,136,534,670,1
6e5406d8-bb7c-4e76-8bd0-6eec727ce62c,1,19.0,258.0,19,258,277,1
2b003e69-04a2-48ca-a054-8c52e8b69510,1,18.0,435.0,18,435,453,1
0A95C4D2-F733-4DBC-866E-A1BB51C27978,3,32.0,274.0,96,822,918,1
c75f7f5b-984b-49f9-ae9e-c4018ab0b791,1,16.0,349.0,16,349,365,1
830fbc84-6e10-40bb-9783-22c4fb58360d,3,21.0,465.0,63,1395,1458,1
27b976f0-bf48-4bff-a6ae-35b35da9e1ed,3,19.0,368.6666666666667,57,1106,1163,1
63D9E389-6C98-4A14-8294-92A9EA8F7D12,1,15.0,305.0,15,305,320,1
7ca06c1d-3ab9-40dc-b04f-994905cb4e28,3,8.666666666666666,323.6666666666667,26,971,997,1
