conv_id,n_turns,total_tokens
8f7431e5-8739-4222-b22e-33c740c31285,1,70
8f77611c-d6f7-4664-b219-2b2910a710ff,1,129
8fbb5752-3ffd-4d17-9076-d8635511cb62,1,137
8fbc01ce-9c23-4056-87bb-2693a6ea0645,1,111
8fcb6fbe-04d4-4d53-9c31-087908e7fbf6,1,148
8ff7e1f1-9b26-40bd-998c-02ad0b346632,1,158
9012513E-5C8A-4564-B2B9-9CA2440790DD,1,145
9049A7DE-A0BA-4255-8F3F-08EE5A5A6D86,3,261
904E0F7B-63D3-405C-906A-A94D7FF6D809,1,74
90529D1C-B839-4E5C-8D34-DA5E7126B498,3,412
90674e85-488e-4736-9057-1b1f56c81b65,1,167
907ef70d-cb08-4f90-819b-a300389731da,3,375
90908065-71af-4408-88d5-9b1ea51e2d22,1,130
90AF0932-88FF-4A02-B882-536B78A27635,1,112
90f37ee7-de82-4e86-be58-6727367ad5aa,3,488
910F42D1-FFD6-4A56-886F-28A0721CEE5F,3,427
911d9cdb-7428-4914-925d-74f4b93eb594,3,272
91255655-5ee6-4aca-8510-7d1cdf4cf6e5,3,212
91718c3b-37df-4802-ad3c-b866c9019d57,3,711
9171B5CB-3CB0-4F8B-B7A4-ABE4DD06069D,3,292
9171b5a0-40e0-4518-8635-6a2ab1a6945d,1,190
91727C8B-61F3-4856-A94F-8D73CC94BD9B,1,176
918F7E1A-CB08-45F1-B0FE-76F61E9B55B0,1,156
91d86220-396e-4eaf-9df8-fbaea0496d98,3,341
91df1047-d6a5-4e5f-942e-f1697c48f9a2,1,102
92375D6B-0E8C-4BFD-A1D9-2BD2DE3EDD1B,1,161
925cfea4-a7dc-4984-beb4-e34afd6380f7,1,94
9263f87f-8157-4123-a11b-038cfe12428d,1,195
9267A132-5125-4436-826B-BD6C80909C1A,1,150
9274b069-a8d1-42a7-bcd5-45ca920b7277,3,381
92CE36E0-E0B1-4904-9BA0-CCB7A18914E5,3,353
92ECEC09-04CA-4D8D-8293-62805CF69C8F,4,343
92aa967a-26a5-4c47-8f72-83964ee21465,6,636
930396ffc2cebd74390a8af5b148ab2e,3,281
9357BABC-4B39-4C2B-B099-5DD35F53746B,1,123
936ea0aa-8d92-43d9-ad24-9fde2eb59cab,1,115
9371b251-ecaf-47a4-b451-04315906b491,1,161
937CCB4C-3B8B-4C55-B259-EA870DA46BAC,1,127
93af7a86-e5ac-4a26-b940-4a662e44c434,1,226
93bebd1f-d08d-45e0-a676-c1c0c504eb9d,1,211
9415D2E1-1053-40EC-BD0C-222095D15B29,6,1238
9429EF00-D0A0-4242-9F31-DCCAE773172B,1,112
943821c7-698f-428a-bf83-64301e37fdb8,4,754
94387A97-7C23-4465-95B4-571D7CEEA1A2,1,137
944471aa-95ba-4423-a2bd-29e03a37af15,4,670
944b2c9b-13a7-432f-90ed-01384e09f941,3,552
94BE1F66-9C3F-48B7-84A6-5BEE73C8156C,3,661
94f86bab-1e44-4616-9cad-59fafd76fb10,3,405
9514435f-8abc-4cbf-9461-2a16440465a9,1,142
953c4003-a5e4-4ef2-8871-fdc30a718326,1,162
9549d500-5f05-4f46-af54-bd776c18e175,1,152
95510f6a-6091-4350-8f3a-b907ea0caf03,1,53
956E86BC-E6A7-4F5F-BC4B-394F773DF15A,3,541
957609c6-1437-4a7b-bd39-45af1034a2a6,3,408
959638BA-001E-4447-8719-8B758077A531,1,79
959CF55D-71E0-47F9-B88F-24CDAA98FCFD,3,526
95B4E77B-E886-4A97-9A98-DD5C43887F55,1,204
95c99669-7d25-4d64-8c79-2e6477fb78d5,1,189
961C9BD3-3789-40EF-B8C3-53DB4FD143A9,1,177
96361dc7-1a99-4d94-a65a-3dc4f296d800,3,455
96563f52-1dd9-406a-89f2-40e412a85465,1,110
9663f56f-5ca4-493e-8d38-f78988121d94,3,375
966BB101-1041-4FD1-9987-19296E5D7E27,1,224
9670AF8D-BCC0-46A2-84C2-871729BC96F9,1,98
967F7DFE-DDBC-48FA-B1DE-5344B4B651BF,1,114
96B9851F-876A-4D2F-B0DC-3640C61E1164,1,142
96BAAEB8-F369-4747-8507-8B8DE720C7DE,1,133
96C1EEFB-DB3E-4CE2-977D-F1AF5EBF202A,1,109
96C6FDB5-A5E0-4F15-B654-DC8B9F72F9BD,3,246
96d6fe6a-78d7-48f0-a396-d486c9cce937,1,126
96e35d93-6209-4c3f-a1ad-bc4c0bb1335e,1,140
973BC524-DD5D-42CC-AD53-D89D53451227,4,475
973CEB6F-6C15-40AF-A32F-9F36A45CE9B4,4,597
9757fa64-3d56-4d77-8aad-790b64c5f863,1,169
976b0322-d92f-4731-8dbf-eb36e900ee82,3,319
97A4D1B3-B153-4FF5-AE9F-847FE7E115E3,3,333
9800ba65-788c-42c5-8b33-1188b4d76915,5,758
981e238b-7294-4786-a504-c0582d12f35b,1,93
98297E65-148C-49DF-921F-02B265827CEC,3,323
983b3fec-c1d6-4222-95e6-7b9765554697,1,188
985780BA-528E-4AB6-A3DA-C5857DCBDC04,3,373
985c6602-4cbe-491d-b196-e8feb77ac007,1,98
9864cea6-ce81-467e-8c68-47e52da7ec66,4,817
986500E7-62DA-408E-9B05-4822165F5D11,1,111
9875d94d-d89f-410a-aaa3-3cbcbb1402b3,3,582
987B973B-5A7D-4A48-9CCA-687F06B39FD8,3,521
988DF1BA-D0C7-4D39-812A-F396C7292F71,1,214
988ff271-a890-48e4-8b08-a2c35531406b,4,457
98934766-FFB6-4E16-95C5-992FD585F942,5,1058
989A315D-5C84-4CB7-AB6D-F0763BBFAB62,1,161
98A78740-8275-4FA8-BBD8-429E45611298,1,83
98F7CAB1-A30C-4FFC-B876-1DCD283C6E96,1,89
98f89cb7-3ed3-4c71-9ef3-0f543eb3ee82,1,112
9927A7B8-D21B-4795-A6E9-CC7A7F30B64D,4,595
9939F77F-BDF9-4C66-B3BA-F3EC6CF5697E,3,350
997EF4D3-58D2-4931-88D4-DCFB66AD66F8,1,205
9983B061-1D2D-4478-BACB-D5902ADDC117,1,151
998879e5-5bad-449e-bc2e-733c85328cfb,1,130
9990a8bf-6b8f-426c-9942-15842acfb068,3,620
99F400C5-4A5E-475A-8CAD-97CF751057A6,1,124
99f565dd-9374-4ff5-9cab-eab1b6cb4da2,3,394
9A0B8C0B-34FF-49CE-BCAD-528B61D691D3,3,550
9A1622E4-036E-4E64-83B9-2A1ACF0E83F7,5,1070
9A1978B2-811A-4D0F-B070-ABF1F2C90E98,3,412
9A263C3C-E571-4026-944E-14A110215508,1,199
9A711698-7097-4EDA-945C-BD50CC0660B4,1,147
9ACD9FDE-B3D7-4534-9C0F-4039C746E168,3,495
9ADC71DB-6E96-4A0B-A6C4-FF3BC9ED584A,4,1048
9B3505A6-BB0F-4F1A-9AC1-DBAD536010E5,3,493
9B430147-A9DD-422C-ABD7-076DD77A1438,1,72
9B5FE8D2-3DAD-434D-98C4-B5CF66091510,1,127
9B6A69EF-3EC0-41C9-BADE-27266CA41C43,3,429
9BB7D19F-26A6-4A2B-90EA-B9CC7699EFF5,1,169
9BC3B55E-5B43-43C5-8EAC-53689674E903,3,207
9C2B611F-F998-4DB6-A580-8772C2581C4E,3,365
9C649170-7563-4969-A408-BE8D410FE341,4,590
9C9F2424-F769-4838-8BDE-CF334101732D,3,483
9CEC031F-FC8F-47F7-A3AE-68FB5F68154A,3,479
9CFF729E-9DE2-462C-9AAD-BECA6689DD02,1,201
9D7045F4-097A-4522-B6D9-895F5B2D7149,3,421
9DBA5C97-CA3D-4841-873A-07ABE94BF9D6,1,147
9DCB5E99-29DC-450C-9F3A-4C916B4E14ED,1,121
9DEBF7F0-B42A-4C2D-9778-32FA2614AEC2,3,319
9E1F323A-46A4-48B9-B615-10951B755C08,1,120
9E32970A-FDA9-408A-A834-D98A6DED5EF9,1,198
9E358A13-CA3F-408A-BEF4-5BDB118591B1,3,535
9E3E9C08-830F-4ABC-9A60-9BD404190A69,1,157
9E5A9E91-192B-4BAA-8876-9CD700D6283D,3,324
9ED4D09F-742E-4FCA-8610-117049B2608A,1,154
9EF52CC5-80CF-46FA-B38C-F09C685020F1,3,469
9F593705-AD16-4B46-A152-91E5C1E14417,3,690
9F8901A2-4368-42C2-BB92-2002FBD03357,1,92
9FA3E5A8-F5E3-48F7-9ED5-1E9A053FE2F3,1,164
9FF91F48-69DE-4688-B24B-0A71A50E9405,1,248
9a0a903f-51b0-4e36-8628-942909b43626,3,409
9a93a347-9d65-459b-98cb-c51380552ff6,5,485
9acfe1e7-ff3e-470b-8991-36af6f748788,9,1312
9ad79887-39f4-4490-aef4-1bfcc3aacd44,3,332
9ae0e2eb-b981-4a55-8a19-bfdb1f097b51,3,304
9b336523-1312-4ad4-a139-e94d577668b3,3,303
9b4afbe4-3498-4e9b-8efe-ebd79641efc4,1,183
9b6a41e8-91c2-46fa-a184-0eda63b6e86a,1,204
9b7c34d5-f510-4b16-a7b5-7ae7bcbcb1e6,5,814
9bb7ccd1-b564-46c6-9aea-15f7b3a7deda,1,180
9bd3707a-66ba-42df-984a-671afe577d74,1,121
9bd4bf01-c74e-4dab-b86f-6d096adf47b1,3,330
9be060fa-dea1-4130-a052-03e05db7af45,1,67
9c0beb42-c389-4bc5-b828-8b044aec70a2,3,357
9c1f63ae-401e-4f43-a4cf-7fe77b667403,1,73
9c282c80-47ff-498c-ac12-30e5bcffcb84,1,106
9ca1f4a9-b466-4ef3-91f2-2639a2149290,3,480
9ceaba46-1110-46a9-9ba5-70b67a250589,6,1608
9ceacd16-e7f8-482c-b359-bf5a7bfa4765,3,291
9d5cb9da-0c7d-4487-af18-a9dcb49f5b80,1,162
9d76707f-4a03-4271-b410-9ad168d78924,1,137
9dd6c73e-e209-474a-9576-5ec7b620a1b7,4,455
9dfd8b17-beb8-4813-b396-d0a9a0617adf,1,160
9e508981-fa2a-4cf7-a2f0-5ef764926adb,3,311
9e711309-e13e-45ed-a976-09f0d8470330,1,115
9e7c7fc0-ec44-43d1-b007-a9ce5d714a66,3,416
9e9c173b-6e14-48e6-a368-a14d685dd01f,4,481
9f002324-f0b7-4728-9153-8c181703ccc5,3,561
9f0b39c5-0c7e-4766-945b-816694369e0a,1,177
9f1b2f53-7eba-4ff1-b481-98ebbd382001,1,132
9f1f200b-6a4e-4969-a63c-ff9e09cf6ffc,3,462
9f3c2c07-92f9-471f-b881-780812725a54,1,103
9f743968-9df3-463f-9cb9-73318fa27c44,12,1961
9f7530c0-e6b7-4ea8-b913-bc48917c4440,3,240
9fae57f0-1ffa-41d2-8b0d-b526517866a2,1,164
9fdeec9e-1cff-4441-8a93-534f514cee60,3,692
9fe35564-bfde-4172-875d-8f549c2c3218,1,119
A0A08EF2-6E8C-4C3F-A30E-064D649239A1,1,114
A0AB0F27-A823-4CCD-BAD2-09920FAD1AD5,1,192
A0B4CC90-9111-45B4-8A64-9C3097FB9264,1,72
A0B785CB-4D0C-499D-9292-FE7EB5E6D140,1,66
A0D3DA87-C81A-4C76-9052-6A4CB447D6E0,4,570
A0E4EAA6-79F3-4C71-BCF9-8FAD3A4EA2B0,1,146
A0ED9EE1-3DDA-480C-AFEF-B37B182408D8,3,271
A1788C7C-220F-470A-B610-E373E0172A4D,3,390
A17F9405-7B9E-4632-B601-47C002FC5F0A,1,94
A24E2087-6B86-4699-8B4E-2DB18A964FF7,4,467
A29AE57B-482E-43A3-8FBE-E9F411A5F3CF,1,69
A2CF502B-6144-4132-AC06-2881C424893B,3,198
A2D0F945-60B7-4F9B-8645-A6767DC721C9,1,78
A2D32DFA-FD30-498C-854D-7966BA4FDAD2,1,119
A2FB8324-FDA7-4C55-A86F-CE7C3AFFB03B,3,367
A302DB22-DF7A-4837-A6BA-731B3CAC35B9,1,151
A32A22DB-D6E6-4F1E-9555-0A7F36FD1E8C,1,109
A3485753-C081-4E38-8AAF-DD6CF3FF88D6,1,132
A3629486-ABA9-4CD9-8619-A3DB90C84266,1,99
A3BA2300-6BBA-4120-8E47-DABB737FA9AD,1,124
A4139E96-B359-449B-8E10-FAB923D82BAF,1,105
A47A03E6-7152-4193-B26C-9A6BB84B3635,1,159
A488640D-5F48-4962-ADE7-10AA671354B5,1,74
A48F1796-D900-414C-ADA3-5B95BEC6121A,3,343
A4E4F591-996D-41B6-B0BC-D864D1DFF043,3,416
A4E69835-CD0D-4CA9-B01C-985B93944EBC,1,173
A50AB0AC-A345-48D5-AEFA-786AEC22A22E,3,258
A5110AA3-D8AF-4485-8D11-FC942B352A82,1,242
A5116E60-132C-4FB8-A7F6-0C2A316B117E,3,292
A5B8A029-73F5-4323-BCEB-48F6A93D84C7,3,483
A61B49D7-1083-42DC-B0E8-80804CF5E273,3,292
A64A6561-FD76-4B3F-AF35-DC35E7F738BD,1,159
A703E3BF-E9FB-4FF7-A834-F2447BC387F3,3,632
A715FBF4-EBA2-4FE9-BAC3-899C2A0F2FBE,1,114
A755711F-B743-4F01-A593-B0B6F3F2812C,1,206
A7732BEE-F965-4BD9-B382-2A461A5F7C99,1,173
A777AAD6-5957-42F1-AF40-219EF6F3DEA6,4,817
A7A29CD8-A206-4391-B656-7B6E3731D461,1,122
A7B43278-2CC2-4584-A439-5277CAD8D5FC,1,109
A7D9558E-C674-4FF8-9FFF-28D56D601FF9,3,295
A839B534-AA0C-4268-94C8-FC6F707C6EF9,1,155
A8FFF332-5A72-4DD4-AF88-0AED679A6943,6,1032
A911543E-47BF-4032-A6FA-B96F3DAC7B58,3,740
A9539AFE-5B41-4DAB-B3DF-7E388E47C701,3,550
A9C14794-FD24-429A-A44D-12A1AED9813F,1,81
A9DB66EB-268D-4312-8A93-1A0B741CF5C1,1,106
AA0D0BAA-9F1F-4B61-863F-E8714A0CDFE8,1,151
AA1119A2-01AF-4BED-B305-46447398BE5B,1,64
AA31CE0A-DAEF-455B-AB09-C5664CC21AAB,4,373
AA37FB28-608B-4C7F-A0E5-39B6AF2FB556,1,89
AA703ED4-E7D7-4A59-B1DB-7095FC53C1C6,1,133
AA722D6B-7E10-4A14-8D20-3D9C93C2D075,1,96
AA894FF0-0421-403F-9A90-F39D6D5063B5,1,194
AAB60C7D-F0E7-485B-90EC-18FA6DA981CE,1,158
AADF43DF-314B-4433-BFED-4FAB2D1DD571,1,148
AAE17F51-F3B3-4D4F-A85C-6A2A11015FF1,4,487
ABB5355B-3A6A-4D64-8C9D-62A6348AF179,4,493
AC1EFF6B-39BF-434B-88BC-D50E73E063C4,1,193
AC57F715-5BF2-4103-9076-18426F9301F9,3,454
AC60EAE5-6EA7-4D7C-B2F4-0600A3B91677,1,239
AC99BE2B-B211-406F-BE0F-5C82C8AA9D87,1,148
ACDC9174-D5B2-4BD8-A18A-CCD2F4408ED8,1,107
AD21E355-DB4A-49D5-8DF4-0E05EC588214,3,647
AD6E441B-8B83-4D72-A425-F975011A6CC6,3,450
AD96D4F3-E158-412A-AEB6-07DA9FBA6DD2,1,218
ADB6EFDF-BE72-43D8-85B4-2E17DA80759A,3,539
ADEE51DF-C9BF-4DB5-A60A-E257FE58470A,3,706
AE21B063-D2A6-4A18-AF4D-84D26087E7C6,1,119
AE42E59D-D5D6-4407-99BA-C101596C54AB,1,228
AE45E9A4-F5FD-4276-957C-0E733E843192,6,1057
AE71CE03-3149-40C9-B8BC-84FCF58BAF1B,1,203
AE9A5375-50A8-4258-9703-64FE088D3D18,1,103
AEB10496-4C8C-4E6C-8A8A-E8DA21A8AD16,4,523
AEBB9428-FC5A-4E0C-AF6F-A4214CC111B7,1,234
AF498D6D-9029-430B-B559-1300A5E994F4,1,138
AF9255A6-853F-44D5-BA58-126DB3E040D6,3,611
B029B23C-6693-40D8-B3F3-C8B9E0D02B00,5,912
B04D1A3D-22F2-43EB-B946-1A8D9CB7CBD7,3,400
B0DFCA91-86D3-4C69-8AA9-588CD95F346C,3,334
B0ECD58E-4B12-46E7-8579-1A6C6343F4C8,1,93
B14BF8D5-7D5E-40C5-A56E-FC252D77437C,3,298
B17A70A9-D950-4C35-8219-DD9E64E2298B,1,148
B19A1EE7-6227-42B7-AE94-6ADFF65E81B0,3,478
B1B1E213-1B68-4137-ABE4-4D3EDF74E2AB,1,139
B1D2BB6F-B0BB-490B-BDB8-9788A0B5AA40,5,1081
B20388F8-FE16-4AF0-841B-F3417E7D5AFE,1,133
B254E29D-5C1D-4B59-863E-E988935CC850,1,123
B2B415B0-0CBE-40DE-BF96-052249B4B65C,1,112
B314F1F2-187E-4157-A5E6-DFA2D3930309,1,205
B34EFEA5-2EB2-4247-B954-31EFBC9C69B2,1,198
B385B062-5A0C-4A4D-B2AF-6D061FF06ED9,1,91
B3D93C07-8B29-42CE-BA89-A9AF7798F225,3,244
B41C846F-5C9E-40BE-A84C-F1D825972281,3,257
B45173D4-F887-4097-B68F-282B54012859,1,81
B46F950B-C8C0-432A-AEF2-3604427489C7,1,147
B4BA9BB7-7E8F-407A-885F-56B70FD6B66D,1,186
B57ADCC2-47B6-48C1-A1BF-F72711AEC54F,1,95
B5E0FE61-BDAD-4BC8-AD2C-24B36F70CDD1,1,197
B5E91703-0352-4255-8F11-2470600F53A1,3,327
B68C932F-1A4E-447A-80ED-5C82B527C87E,1,222
B6C2D339-84BA-4F4E-B223-F269060DD356,5,906
B6E0AB9F-0F70-4F33-B340-6C5AB34B11FA,1,142
B7526B5D-A040-4220-BAEE-34AF7556F4AE,1,70
B7C8FB2A-3543-45C8-8D92-EABABEEE6FB7,6,552
B7CE2B10-F6D1-45B8-B412-3036ABD029AF,1,157
B7F3F88D-9EBB-47E8-BEE0-20017E7B21DD,1,120
B81AFD24-DCE2-4954-9D6F-6BAEC2A3BEFF,3,310
B82029D5-820A-4165-A52A-F5249034355D,1,67
B820C872-5902-46AA-A94C-0112732A34C0,1,150
B82394DB-5715-40F2-93A7-84798EE3B349,1,153
B863637B-FD3C-4564-82B9-5C32CF52D3EC,1,115
B863F494-0657-4E80-A89A-1C1F3CC98887,1,85
B89CBA80-B82E-4667-BA10-923C35271160,1,140
B8D29D8B-780D-4837-B83C-086F9D0C5A13,1,115
B8DF6AA6-0500-4719-987F-1007909BBAEC,1,141
B8E562CC-1EBC-4E40-8EFF-A7E68B72C371,1,176
B90328ED-2E9B-4DF4-BACF-642FA1C98F72,5,705
B9119BEE-840D-4E8A-A25A-D13F49D23E38,3,321
B94D93D8-9BEA-4FB9-9D50-F3FDEEB6FCD7,4,478
B996F0AB-72B5-4715-BA68-07A2D4AE6CF4,1,194
B9CB2C74-C672-4661-AA92-EC6A0B93456E,1,128
B9F53402-D5AF-42DB-9B34-EE4B7566B0E4,3,476
BA158099-CB20-4525-8AAB-2BA87A44CF1E,1,86
BA2C8F12-2C48-43B2-9621-40C7A7191C98,1,93
BAE940C1-9BFB-4A66-A6AF-BFE55985F6FE,1,128
BB400B49-B57E-4E87-9ED6-28D3B1EC8126,1,115
BBA16B36-DE48-4002-AA95-B893F51DE1BA,1,158
BBD7392D-CC24-419D-AEFC-D64627F8B8B1,4,434
BCDE43B5-B92A-4A3C-B709-933B2C21BDCA,1,95
BCEC2FCE-D1A6-44F8-BCE9-937D82D5C884,3,502
BD0C9D98-C404-4935-8E94-4A065CC0AAA0,1,142
BD99D57D-75B0-4A02-9FDA-AEA83F6D38DD,1,145
BE50D8BA-28CA-4116-9635-5D9178C9B705,3,629
BE90332B-C8DA-4DD4-8814-5957F35969DD,1,178
BEB91FA6-8EA8-461E-89F5-268D36A8512E,5,942
BF16D104-6E05-4176-9741-0A4656130D6F,1,78
BF18C093-CA27-49AD-A9AD-FB95F85FA5BD,1,156
BF29AF3C-772F-4F86-A371-1A70C42233E3,1,176
BF7AED8B-6706-4C8A-95BD-2C62E6EE6C27,1,128
BF7B8D18-B185-4707-898E-4F877D24514E,1,146
BF81355C-83D4-4721-A4D4-E42330595A02,3,298
BFA386E5-4149-4B79-8694-1A84234F0B36,1,130
BFD1AD61-5EEB-4F6E-ACCA-D7A350F4CAA5,1,174
BFE3D737-D19D-40BC-947D-C51B1247AA17,3,459
BFEAED1B-96EB-4EEA-A9A5-D138E8EF695C,1,136
C01B6D58-23AB-4BB7-89B9-F0F0E69E32B6,1,122
C01B8C22-0DBB-450D-8FBF-DF7F5BC6B800,1,158
C0278512-6E64-4BCE-97BD-2BFCEA026FD2,6,862
C0A0F1BB-F85E-46A5-AC05-49F0EEFA6B3F,1,135
C117D453-A567-4381-8FCE-D6E44ED3EAA9,1,209
C14EA394-66F7-4CF4-A432-BC3E7CD86BCF,4,409
C185C838-6F08-4415-BEF7-3438F8AB49BB,1,151
C1E14067-5C17-4666-8AD0-3D35857CF47C,1,123
C207289C-D9B0-49A0-9378-DC372966058F,1,214
C2716CE5-127D-4860-93DA-F8002CCFC912,3,256
C2B7C5B6-491D-4660-8891-F54E8B16DCEB,1,179
C2DC3FD2-E0CF-4E17-B2F0-8CEB6C273529,3,431
C314BCFF-4EBA-4205-95EC-400755CA16E5,1,116
C3399E41-87FA-4D2F-920C-5521D5A99A8D,4,686
C39C7E64-87D2-4171-BC42-36C2AB10A550,5,1037
C3B494E1-D95E-47A6-AE23-F8F0B7689746,1,154
C3D0B035-CA85-4E53-B15A-19A67176E425,1,156
C3E4E05D-CF7C-47C9-A518-91A39825B709,1,156
C3F22930-1BC8-40F1-9E01-C52710202A58,3,201
C46BA010-2504-4036-A18E-1040888240FE,1,117
C47944B4-D52B-47B6-B032-A250DD0831D2,1,342
C4A5F0E6-F049-4450-B132-B247D728944B,1,82
C4D59ABD-0A3D-4DC2-9207-5A18FD642792,1,176
C4F313B6-A51D-4E81-9674-2080AAF85154,3,294
C5170010-2FB7-4525-904C-017F97410F82,1,187
C5685AC8-A30F-4C61-8718-AB3DC35B77BA,1,159
C57C7172-0C36-414F-9262-DC494E6E4579,1,154
C6095D38-EB79-4477-948F-3E6B89369E47,3,701
C65F13D1-F41F-4D9F-BBF5-FEE3A482CAFD,1,116
C66979F7-4ABD-4BA9-9951-2F102F6C05EA,1,262
C66D72EA-6864-4371-8ACC-EE69FFC396B7,1,120
C6A70037-3115-4D78-A7A5-42D8CA79E833,1,214
C6E2236F-F737-4945-973B-66B243D32135,1,170
C6F4435B-1B25-465A-8126-0338C52D2D85,1,213
C6FACC81-A433-49DA-B5F9-ECB64E6E3426,3,274
C7243D55-E484-413A-97EF-5D2030B94D9C,1,136
C7317BD5-56D6-44AF-9B00-E637E9271293,1,166
C7398645-E8BD-4385-91E6-546EEEB15EB6,1,78
C770CC71-35F9-4151-B43D-68531DD94036,1,144
C7833A7E-F875-4475-96D0-12DE42F1D599,3,607
C7B27829-AED9-4FAF-923C-F5DBCDCE1CAC,3,389
C8056C97-A97A-4548-BEAE-A86490FF97CB,1,86
C81EC593-891F-4725-8281-E6987D079F49,1,148
C84D763D-1723-4926-98CC-29B108D4EB71,1,93
C853D0E8-F1DA-4459-B33B-3F5E8C81BAEE,1,114
C87672A3-1E0C-42DD-8427-67A499AD87E3,3,256
C89C951E-EE0A-47A5-8A69-73B837B07DD2,1,197
C918F817-7528-45BE-AF9E-8A6AF300C03D,1,74
C942EA3D-23AF-4330-BD7C-E0E4D766899E,3,510
C998E913-3A05-497A-8A24-8234E335DEB0,1,175
C99927D7-0A92-453A-8963-0EAA8DB39DAB,3,249
C9DE6F15-D814-4946-A1B4-8DC198111CFB,1,156
CA279F90-F05D-4141-BB26-8B994AFFF791,5,1165
CA37EB6E-8EB1-4558-B9E0-4CDB8DD296B1,1,119
CA599515-58F5-4A35-93D7-D7DCFB4F2D6B,1,83
CA7C2678-4CA9-45D9-84E0-9F85FE511944,1,125
CA8D2CA6-9CB3-4690-970F-298E245AFFBE,1,100
CB89D17E-1F3F-4B00-B6CE-5A6ECF925E6F,1,154
CBE2073C-7687-4AE8-85D8-4678123C00BB,1,173
CC918D9F-B527-47EF-9343-B0EE35A9F6C2,4,293
CC9256D3-1027-4111-BF61-B8195DA43BF1,3,460
CC97AB25-50E3-41E2-A567-3744EB964F41,3,391
CD0C0501-C790-4E13-A6EF-78959B8574CD,4,761
CD2ECFA5-40A3-47F5-AF1B-C940153FAEC6,1,99
CDE7DFA9-A643-44E9-A75B-B0AEA89E5304,1,125
CDF2640B-F691-41E6-98D6-7234C74D04BC,1,226
CE20FE5F-C65B-4FFA-8657-90DF1D7CD9A0,1,86
CE80393A-2443-4548-9144-4E1564CD9A02,1,103
CEB66404-15D0-44F9-9791-E2638057F809,1,202
CEBAB559-EC68-4A60-88D7-2DA54301EC35,1,196
CF0DD7A7-F3DD-4621-B315-AB03D878BCE4,3,228
CF5C2B4D-41AC-4749-837D-80C50550B449,1,115
CF9DE998-ADD6-4FEE-9040-471B5A0D0C08,1,204
CFFD7953-E588-4922-9AE5-6FDF667544FA,4,583
D00D79DF-56A1-4E7D-9F82-35604A7CCDBC,4,547
D00E8D1E-D70E-45A0-8827-B8A1A5060014,1,112
D00F0DA0-B675-4679-8965-221FD6BE6901,1,148
D018A98E-EB3F-4C8F-9D05-35AAB085B125,3,313
D058B3E3-B6FA-4FF8-9625-1DEE985D11E7,1,304
D0A25D84-0B05-4AF0-849C-E4BF5646BA4A,3,210
D0B8A6B4-69A1-4361-B3D4-595F4C192A65,6,1001
D0BC847F-67A8-4305-A422-33E81E932F38,3,298
D15E4A7D-4225-41E9-9CE7-5D9DCC989F82,3,379
D19AE2B8-CD10-4620-9BD1-2C1662413F4D,1,183
D200D1F8-BFCF-45F5-B135-FD840668BED0,5,688
D225DDDE-5F57-405C-9F49-6DB037B33178,3,326
D23285E5-6647-49C2-A8C5-5F73BA7748CF,1,121
D23D424A-1BF1-4D0E-9CCD-0B3652C854AC,1,99
D2590FCF-D32E-420A-9B38-CF745D56AE22,1,199
D2964092-631C-4CDC-9EEF-D5B03E492F89,4,467
D2AE6B99-69A3-43BF-A9C8-4A4E1B5C64AD,3,245
D2D169EE-891A-47C9-B4D8-9202C630BF72,3,322
D2E66373-2D72-4E49-B9B7-63EB0DD8AF59,3,521
D30512B2-9830-4981-93CE-C95839E879E5,1,109
D3FF1219-FA4A-4FAD-B6D8-1B13EBD8C7AE,1,314
D41C5B9C-1C13-4AFA-92E6-A9BCBD7DC5EA,6,645
D445F262-6C88-4C33-8827-25BAE3530125,3,474
D47D68C3-9BAD-43BC-8096-83BF11ED18D8,1,124
D483C772-B2A8-4781-9845-0B6DD6554246,3,365
D4A95929-CE4A-4F30-85A4-9EB32F858722,1,153
D520235E-FAE4-40BD-85AD-5195FE7070DF,5,427
D57173B6-4FF7-4557-B944-010BF17C8FDF,3,388
D57F1602-95C9-4784-BE2D-B3B0AFFAAE3D,1,122
D59570EE-DFDA-4BCD-BA3B-55FAD4237874,1,139
D599E82D-DD91-40B5-ABF6-C10B00770742,1,165
D5D8A19D-0F0B-4D85-8AC0-4F123EFA3D06,1,75
D659F507-D466-4AC7-98E2-F4E8C35AB035,3,522
D6A556BB-A095-4937-BE97-C4A22263E328,1,102
D6AF941F-55D7-467B-862C-DEC6308B805E,7,1077
D71CD3C6-8D31-419F-837D-42C0023788FD,6,1114
D7225FE3-D3E8-4496-8EF6-E1EA9E5EB09A,5,495
D76BB76E-5314-4242-894D-CC50C8A37A22,5,624
D78CFFF8-CD7E-4764-AA21-9335034A9860,4,583
D7B330A3-E3E0-4C34-880D-AA1DA5DF485F,3,330
D7E1C254-38E3-420B-8D32-C60A4C92DC0D,1,204
D887D908-58A9-4CAB-9E4D-02CAA0C8690A,1,152
D8BE9D64-DF1C-432C-BFAB-44955F4416BC,1,160
D8CBD724-AFFC-4944-B91C-2A095DC98FF8,1,48
D8CE4AD4-C332-4F2B-807F-1326B3D8D5B9,1,133
D9020C11-AA9D-46E1-A152-02F574052D94,1,157
D917D856-9CDA-4A5B-8A6A-2F09C75A4F35,1,164
D9362F0F-1AB8-4951-8503-819AF9080F26,1,162
